timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:59:12.967,433,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:12.998,434,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:13.030,435,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:13.061,436,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:13.094,437,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:13.128,438,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:13.160,439,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:13.195,440,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:13.227,441,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:13.275,442,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:13.295,443,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:13.340,444,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:13.373,445,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:13.392,446,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:13.435,447,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:13.482,448,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:13.514,449,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:13.543,450,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:13.570,451,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:13.601,452,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:13.644,453,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:13.678,454,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:13.710,455,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:13.743,456,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:13.777,457,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:13.812,458,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:13.844,459,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:13.875,460,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:13.906,461,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:13.935,462,MOTION DETECTED,Background Subtraction (KNN),14,14
2026-07-09 09:59:13.981,463,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:14.009,464,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:14.048,465,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:14.078,466,MOTION DETECTED,Background Subtraction (KNN),15,15
2026-07-09 09:59:14.123,467,MOTION DETECTED,Background Subtraction (KNN),14,14
2026-07-09 09:59:14.156,468,MOTION DETECTED,Background Subtraction (KNN),14,14
2026-07-09 09:59:14.184,469,MOTION DETECTED,Background Subtraction (KNN),14,14
2026-07-09 09:59:14.228,470,MOTION DETECTED,Background Subtraction (KNN),13,13
2026-07-09 09:59:14.257,471,MOTION DETECTED,Background Subtraction (KNN),14,14
2026-07-09 09:59:14.293,472,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:14.332,473,MOTION DETECTED,Background Subtraction (KNN),16,16
2026-07-09 09:59:14.365,474,MOTION DETECTED,Background Subtraction (KNN),15,15
2026-07-09 09:59:14.395,475,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:14.426,476,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:14.458,477,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:14.492,478,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:14.530,479,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:14.560,480,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:14.597,481,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:14.629,482,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:14.659,483,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:14.692,484,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:14.726,485,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:14.764,486,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:14.798,487,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:14.831,488,MOTION DETECTED,Background Subtraction (KNN),17,17
2026-07-09 09:59:14.859,489,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:14.893,490,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:14.927,491,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:14.959,492,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:14.994,493,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:15.030,494,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:15.058,495,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:15.108,496,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:15.154,497,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:15.193,498,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:15.253,499,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:15.293,500,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:15.341,501,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:15.384,502,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.430,503,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.487,504,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:15.537,505,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.581,506,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.620,507,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:15.665,508,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:15.705,509,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.754,510,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:15.791,511,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:15.830,512,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:15.888,513,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:15.935,514,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:15.977,515,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:16.009,516,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:16.059,517,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:16.106,518,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:16.149,519,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:16.197,520,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:16.239,521,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:16.282,522,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:16.322,523,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:16.372,524,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:16.419,525,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:16.463,526,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:16.506,527,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:16.545,528,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:16.589,529,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:16.632,530,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:16.679,531,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:16.722,532,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:16.764,533,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:16.813,534,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:16.865,535,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:16.906,536,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:16.953,537,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:16.998,538,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:17.038,539,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:17.085,540,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:17.126,541,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:17.173,542,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:17.207,543,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:17.252,544,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:17.296,545,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:17.352,546,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:17.393,547,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:17.441,548,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:17.488,549,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:17.534,550,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:17.582,551,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:17.625,552,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:17.663,553,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:17.707,554,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:17.754,555,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:17.793,556,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:17.831,557,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:17.863,558,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:17.893,559,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:17.926,560,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:17.970,561,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:18.038,562,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:18.092,563,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.132,564,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.169,565,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.209,566,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.258,567,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.302,568,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.349,569,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:18.392,570,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.425,571,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.468,572,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.510,573,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:18.575,574,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.619,575,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:18.669,576,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:18.718,577,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:18.791,578,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:18.835,579,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:18.884,580,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:18.922,581,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:18.959,582,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:18.994,583,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.032,584,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:19.063,585,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.104,586,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.144,587,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:19.179,588,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:19.236,589,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:19.284,590,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:19.341,591,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:19.393,592,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:19.430,593,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.473,594,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:19.512,595,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.541,596,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.582,597,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:19.615,598,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:19.651,599,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:19.680,600,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:19.710,601,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:19.750,602,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:19.785,603,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:19.819,604,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:19.863,605,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:19.900,606,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:19.930,607,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:19.965,608,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:19.998,609,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:20.034,610,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:20.084,611,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:20.132,612,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:20.166,613,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:20.208,614,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:20.248,615,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:20.288,616,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:20.331,617,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:20.378,618,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:20.407,619,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:20.457,620,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:20.494,621,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:20.525,622,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:20.561,623,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:20.596,624,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:20.628,625,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:20.664,626,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:20.698,627,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:20.730,628,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:20.764,629,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:20.800,630,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:20.835,631,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:20.876,632,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:20.920,633,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:20.958,634,MOTION DETECTED,Background Subtraction (KNN),19,19
2026-07-09 09:59:20.993,635,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:21.023,636,MOTION DETECTED,Background Subtraction (KNN),17,17
2026-07-09 09:59:21.058,637,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:21.107,638,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.144,639,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.178,640,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.212,641,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.250,642,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.294,643,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:21.327,644,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:21.362,645,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:21.427,646,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:21.460,647,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:21.512,648,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:21.544,649,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:21.582,650,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:21.616,651,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.644,652,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:21.676,653,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.715,654,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:21.748,655,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.783,656,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:21.828,657,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.892,658,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:21.928,659,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:21.961,660,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:21.992,661,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:22.033,662,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.074,663,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.109,664,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.149,665,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:22.178,666,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:22.209,667,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:22.247,668,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:22.286,669,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:22.324,670,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:22.367,671,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:22.415,672,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.460,673,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:22.504,674,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:22.544,675,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:22.574,676,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:22.625,677,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:22.670,678,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.707,679,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.755,680,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:22.790,681,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:22.826,682,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:22.875,683,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:22.922,684,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:22.961,685,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:23.010,686,MOTION DETECTED,Background Subtraction (KNN),28,28
