timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:34.024,135,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:34.074,136,MOTION DETECTED,Background Subtraction (MOG2),39,39
2026-07-09 09:46:34.108,137,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.146,138,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.210,139,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:34.252,140,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.285,141,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:34.317,142,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:34.396,143,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:34.448,144,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.493,145,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:34.530,146,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.598,147,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:34.647,148,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:34.691,149,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:34.731,150,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:34.768,151,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:34.816,152,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.851,153,MOTION DETECTED,Background Subtraction (MOG2),47,47
2026-07-09 09:46:34.887,154,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:34.952,155,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:34.994,156,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:35.032,157,MOTION DETECTED,Background Subtraction (MOG2),47,47
2026-07-09 09:46:35.066,158,MOTION DETECTED,Background Subtraction (MOG2),47,47
2026-07-09 09:46:35.132,159,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:35.174,160,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:35.217,161,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.253,162,MOTION DETECTED,Background Subtraction (MOG2),45,45
2026-07-09 09:46:35.299,163,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:35.334,164,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.373,165,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.415,166,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.452,167,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.501,168,MOTION DETECTED,Background Subtraction (MOG2),45,45
2026-07-09 09:46:35.549,169,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:35.596,170,MOTION DETECTED,Background Subtraction (MOG2),39,39
2026-07-09 09:46:35.676,171,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:35.712,172,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:35.753,173,MOTION DETECTED,Background Subtraction (MOG2),39,39
2026-07-09 09:46:35.787,174,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:35.859,175,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:35.894,176,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:35.936,177,MOTION DETECTED,Background Subtraction (MOG2),40,40
